Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
dd::cache::Shared_multi_map<dd::Schema>::release,0.0,0.0,0.0
sel_node_free_private,0.0,0.0,0.0
create_mutex,0.0,0.0,0.0
mutex_init<PolicyMutex<TTASEventMutex<GenericPolicy> > >,0.0,0.0,0.0
__inet_lookup_established,0.0,0.0,0.0
tcp_v4_early_demux,0.0,0.0,0.0
strtoul@plt,0.0,0.0,0.0
merge,0.0,0.0,0.0
LRUHp::adjust,0.0,0.0,0.0
std::string::swap@plt,0.0,0.0,0.0
std::string::_S_construct<char*>,0.0,0.0,0.0
search_dir,0.0,0.0,0.0
parse_tzname,0.0,0.0,0.0
log_consumer_get_oldest,0.0,0.0,0.0
buf_page_lsn_check,0.0,0.0,0.0
Purge_groups_t::find_smallest_group,0.0,0.0,0.0
delayacct_end,0.0,0.0,0.0
__delayacct_blkio_end,0.0,0.0,0.0
down_read,0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, Stateless_allocator<char, dd::String_type_alloc, My_free_functor> >::basic_string<Stateless_allocator<char, dd::String_type_alloc, My_free_functor> >",0.0,0.0,0.0
Query_logger::general_log_print,0.0,0.0,0.0
std::chrono::_V2::steady_clock::now@plt,0.0,0.0,0.0
part_dec_in_flight,0.0,0.0,0.0
Delete_rows_log_event::get_general_type_code,0.0,0.0,0.0
Compression::deserialize,0.0,0.0,0.0
Log_files_capacity::update_if_target_reached,0.0,0.0,0.0
change_protection,0.0,0.0,0.0
"std::_Hashtable<unsigned int, std::pair<unsigned int const, fil_space_t*>, ut::allocator<std::pair<unsigned int const, fil_space_t*>, ut::detail::allocator_base_pfs<std::pair<unsigned int const, fil_space_t*> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash",0.0,0.0,0.0
Adaptive_flush::get_pct_for_dirty,0.0,0.0,0.0
isprint@plt,0.0,0.0,0.0
Log_file::Log_file,0.0,0.0,0.0
_IO_padn,0.0,0.0,0.0
HazardPointer::set,0.0,0.0,0.0
task_work_run,0.0,0.0,0.0
strlcpy,0.0,0.0,0.0
do_notify_resume,0.0,0.0,0.0
int_signal,0.0,0.0,0.0
__libc_close,0.0,0.0,0.0
putname,0.0,0.0,0.0
log_free_check_capacity,0.0,0.0,0.0
"std::_Hashtable<binary_log::Uuid, std::pair<binary_log::Uuid const, std::unique_ptr<Sid_map::Node, My_free_deleter> >, Malloc_allocator<std::pair<binary_log::Uuid const, std::unique_ptr<Sid_map::Node, My_free_deleter> > >, std::__detail::_Select1st, std::equal_to<binary_log::Uuid>, binary_log::Hash_Uuid, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear",0.0,0.0,0.0
binlog::AtomicBgcTicketGuard::~AtomicBgcTicketGuard,0.0,0.0,0.0
row_prebuild_sel_graph,0.0,0.0,0.0
Persister::write_log,0.0,0.0,0.0
ext4_get_group_number,0.0,0.0,0.0
ext4_mb_init_cache,0.0,0.0,0.0
dict_index_t::get_col_pos,0.0,0.0,0.0
ext4_mb_init_group,0.0,0.0,0.0
____fput,0.0,0.0,0.0
__fput,0.0,0.0,0.0
call_rcu_sched,0.0,0.0,0.0
btr_search_update_hash_on_move,0.0,0.0,0.0
put_ioctx,0.0,0.0,0.0
__x86_indirect_thunk_r12,0.0,0.0,0.0
ib_io_rd-1,0.0,0.0,0.0
ext4_ext_search_right,0.0,0.0,0.0
dquot_active.isra.8,0.0,0.0,0.0
Binlog_group_commit_ctx::mark_as_already_waited,0.0,0.0,0.0
"std::_Rb_tree<dd::Abstract_table const*, std::pair<dd::Abstract_table const* const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Abstract_table const* const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Abstract_table const*>, Malloc_allocator<std::pair<dd::Abstract_table const* const, dd::cache::Cache_element<dd::Abstract_table>*> > >::_M_insert_unique<std::pair<dd::Abstract_table const* const, dd::cache::Cache_element<dd::Abstract_table>*> >",0.0,0.0,0.0
__call_rcu,0.0,0.0,0.0
dd::cache::Shared_multi_map<dd::Schema>::rectify_free_list,0.0,0.0,0.0
"std::_Rb_tree<dd::Se_private_id_key, std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*>, std::_Select1st<std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> >, std::less<dd::Se_private_id_key>, Malloc_allocator<std::pair<dd::Se_private_id_key const, dd::cache::Cache_element<dd::Abstract_table>*> > >::equal_range",0.0,0.0,0.0
native_set_pte_at,0.0,0.0,0.0
convert_error_message,0.0,0.0,0.0
"std::_Hashtable<unsigned int, std::pair<unsigned int const, fil_space_t*>, ut::allocator<std::pair<unsigned int const, fil_space_t*>, ut::detail::allocator_base_pfs<std::pair<unsigned int const, fil_space_t*> > >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable",0.0,0.0,0.0
__memcpy,0.0,0.0,0.0
btr_cur_update_in_place_log,0.0,0.0,0.0
xattr_resolve_name,0.0,0.0,0.0
THD::binlog_prepare_pending_rows_event<Delete_rows_log_event>,0.0,0.0,0.0
std::ostream::_M_insert<long>,0.0,0.0,0.0
jbd2_journal_get_log_tail,0.0,0.0,0.0
std::string::replace,0.0,0.0,0.0
"ut_list_remove<ut_list_base<fil_space_t, ut_list_base_explicit_getter<fil_space_t, &fil_space_t::unflushed_spaces> > >",0.0,0.0,0.0
may_open,0.0,0.0,0.0
__tz_convert,0.0,0.0,0.0
CorruptedIndexPersister::write,0.0,0.0,0.0
is_keyword,0.0,0.0,0.0
Persisters::write,0.0,0.0,0.0
ext4_ext_find_goal,0.0,0.0,0.0
llseek,0.0,0.0,0.0
CreateTracker::register_latch,0.0,0.0,0.0
anon_vma_interval_tree_insert,0.0,0.0,0.0
__bitmap_weight,0.0,0.0,0.0
"std::vector<dd::cache::Cache_element<dd::Abstract_table>*, Malloc_allocator<dd::cache::Cache_element<dd::Abstract_table>*> >::_M_erase",0.0,0.0,0.0
THD::~THD,0.0,0.0,0.0
io_getevents@plt,0.0,0.0,0.0
error_message_for_client,0.0,0.0,0.0
_IO_default_uflow,0.0,0.0,0.0
unmap_page_range,0.0,0.0,0.0
init_common_variables,0.0,0.0,0.0
free_hot_cold_page_list,0.0,0.0,0.0
free_pages_and_swap_cache,0.0,0.0,0.0
my_decimal2string,0.0,0.0,0.0
Field_string::unpack,0.0,0.0,0.0
tlb_flush_mmu_free,0.0,0.0,0.0
end_buffer_write_sync,0.0,0.0,0.0
THD::mark_transaction_to_rollback,0.0,0.0,0.0
fil_flush_file_spaces,0.0,0.0,0.0
Update_rows_log_event::init,0.0,0.0,0.0
innobase_get_cset_width,0.0,0.0,0.0
btr_cur_pessimistic_update,0.0,0.0,0.0
d_instantiate,0.0,0.0,0.0
__d_instantiate,0.0,0.0,0.0
dtuple_coll_eq,0.0,0.0,0.0
ext4_handle_dirty_dirent_node,0.0,0.0,0.0
__madvise,0.0,0.0,0.0
add_dirent_to_buf,0.0,0.0,0.0
security_file_free,0.0,0.0,0.0
os_file_get_size,0.0,0.0,0.0
source_load,0.0,0.0,0.0
find_busiest_group,0.0,0.0,0.0
exit_creds,0.0,0.0,0.0
__put_task_struct,0.0,0.0,0.0
delayed_put_task_struct,0.0,0.0,0.0
vma_adjust_trans_huge,0.0,0.0,0.0
sys_shutdown,0.0,0.0,0.0
fwrite@plt,0.0,0.0,0.0
buf_page_t::is_stale,0.0,0.0,0.0
log_file_path_for_unused_file,0.0,0.0,0.0
binlog::Bgc_ticket_manager::get_coalesced_ticket,0.0,0.0,0.0
__snprintf_chk@plt,0.0,0.0,0.0
unix_shutdown,0.0,0.0,0.0
btr_cur_optimistic_update,0.0,0.0,0.0
buf_page_t::set_io_fix,0.0,0.0,0.0
Log_files_capacity::adaptive_flush_max_age,0.0,0.0,0.0
__wait_on_bit_lock,0.0,0.0,0.0
aggregate_thread,0.0,0.0,0.0
dd::cache::Dictionary_client::~Dictionary_client,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Event>,0.0,0.0,0.0
ext4_add_entry,0.0,0.0,0.0
ext4_rename,0.0,0.0,0.0
ext4_rename2,0.0,0.0,0.0
dd::cache::Dictionary_client::release,0.0,0.0,0.0
lock_notify_about_deadlock,0.0,0.0,0.0
__lock_page,0.0,0.0,0.0
close_connection,0.0,0.0,0.0
THD::disconnect,0.0,0.0,0.0
THD::shutdown_active_vio,0.0,0.0,0.0
__GI___shutdown,0.0,0.0,0.0
roll_node_create,0.0,0.0,0.0
page_remove_rmap,0.0,0.0,0.0
sys_madvise,0.0,0.0,0.0
handler::is_fatal_error,0.0,0.0,0.0
Update_rows_log_event::~Update_rows_log_event,0.0,0.0,0.0
strnlen@plt,0.0,0.0,0.0
btr_node_ptr_delete,0.0,0.0,0.0
ext4_delete_entry,0.0,0.0,0.0
Aggregator_simple::arg_is_null,0.0,0.0,0.0
row_upd_changes_some_index_ord_field_binary,0.0,0.0,0.0
dd::cache::Object_registry::put<dd::Abstract_table>,0.0,0.0,0.0
fsp_get_pages_to_extend_ibd,0.0,0.0,0.0
dd::tables::Schemata::name_collation,0.0,0.0,0.0
Compression::is_compressed_page,0.0,0.0,0.0
in_group_p,0.0,0.0,0.0
groups_search,0.0,0.0,0.0
Table_ref::is_external,0.0,0.0,0.0
flst_add_last,0.0,0.0,0.0
dd::cache::Shared_multi_map<dd::Abstract_table>::rectify_free_list,0.0,0.0,0.0
log_files_next_checkpoint,0.0,0.0,0.0
_d_rehash,0.0,0.0,0.0
_IO_file_seekoff@@GLIBC_2.2.5,0.0,0.0,0.0
find_next_bit,0.0,0.0,0.0
std::ios_base::_M_dispose_callbacks,0.0,0.0,0.0
__memcmp_sse2,0.0,0.0,0.0
btr_cur_optimistic_latch_leaves,0.0,0.0,0.0
sel_node_create,0.0,0.0,0.0
"std::vector<trx_t const*, ut::allocator<trx_t const*, ut::detail::allocator_base_pfs<trx_t const*> > >::reserve",0.0,0.0,0.0
_L_lock_1093,0.0,0.0,0.0
fil_space_t::is_deleted,0.0,0.0,0.0
srv_wake_purge_thread_if_not_active,0.0,0.0,0.0
d_splice_alias,0.0,0.0,0.0
"virtual thunk to std::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::~basic_ostringstream",0.0,0.0,0.0
init_sql_alloc,0.0,0.0,0.0
dd::Abstract_table::update_name_key,0.0,0.0,0.0
security_file_mprotect,0.0,0.0,0.0
is_store_version,0.0,0.0,0.0
log_file_compute_end_lsn,0.0,0.0,0.0
trx_coordinator::set_prepared_in_tc_in_engines,0.0,0.0,0.0
skb_clone,0.0,0.0,0.0
virtqueue_get_buf,0.0,0.0,0.0
__skb_clone,0.0,0.0,0.0
os_event_wait_low,0.0,0.0,0.0
lock_rec_find_set_bit,0.0,0.0,0.0
write@plt,0.0,0.0,0.0
__tcp_ack_snd_check,0.0,0.0,0.0
std::locale::operator=@plt,0.0,0.0,0.0
"std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >@plt",0.0,0.0,0.0
global_dirty_limits,0.0,0.0,0.0
MDL_map::remove_random_unused,0.0,0.0,0.0
flush_tlb_mm_range,0.0,0.0,0.0
tlb_flush_mmu_tlbonly,0.0,0.0,0.0
tcp_send_ack,0.0,0.0,0.0
trans_rollback,0.0,0.0,0.0
zap_page_range,0.0,0.0,0.0
start_xmit,0.0,0.0,0.0
free_old_xmit_skbs.isra.32,0.0,0.0,0.0
pte_alloc_one,0.0,0.0,0.0
buf_page_get_known_nowait,0.0,0.0,0.0
__pte_alloc,0.0,0.0,0.0
std::ios_base::_M_call_callbacks,0.0,0.0,0.0
ha_innobase::index_next,0.0,0.0,0.0
Persisters::get,0.0,0.0,0.0
compare_records,0.0,0.0,0.0
get_secondary_engine_handlerton,0.0,0.0,0.0
Field::cmp_binary,0.0,0.0,0.0
putc@plt,0.0,0.0,0.0
__GI___libc_lseek64,0.0,0.0,0.0
Filesort_buffer::allocate_sized_block,0.0,0.0,0.0
Gtid_state::update_on_rollback,0.0,0.0,0.0
"std::vector<trx_t*, ut::allocator<trx_t*, ut::detail::allocator_base_pfs<trx_t*> > >::reserve",0.0,0.0,0.0
AutoIncPersister::get_write_size,0.0,0.0,0.0
BlockReporter::is_encrypted,0.0,0.0,0.0
clear_page,0.0,0.0,0.0
dd::cache::Local_multi_map<dd::Abstract_table>::remove,0.0,0.0,0.0
fil_addr_is_null,0.0,0.0,0.0
dpath_match_dentry,0.0,0.0,0.0
Delete_rows_log_event::Delete_rows_log_event,0.0,0.0,0.0
dict_table_autoinc_update_if_greater,0.0,0.0,0.0
virtual thunk to dd::Table_impl::indexes,0.0,0.0,0.0
dd::Dictionary_impl::is_dd_table_name,0.0,0.0,0.0
temptable::Indexed_cells::cell,0.0,0.0,0.0
create_key_part_field_with_prefix_length,0.0,0.0,0.0
ext4_ext_try_to_merge_right,0.0,0.0,0.0
Item_func_plus::int_op,0.0,0.0,0.0
Field::unpack_int32,0.0,0.0,0.0
__tzfile_compute,0.0,0.0,0.0
AIO::release,0.0,0.0,0.0
Gtid_set::~Gtid_set,0.0,0.0,0.0
ext4_can_extents_be_merged,0.0,0.0,0.0
records_are_comparable,0.0,0.0,0.0
std::has_facet<std::ctype<char> >@plt,0.0,0.0,0.0
trx_coordinator::should_statement_set_prepared_in_tc,0.0,0.0,0.0
anon_vma_interval_tree_remove,0.0,0.0,0.0
__kfree_skb,0.0,0.0,0.0
page_frag_free,0.0,0.0,0.0
dict_table_mark_dirty,0.0,0.0,0.0
lock_update_merge_left,0.0,0.0,0.0
virtual thunk to dd::Table_impl::tablespace_id,0.0,0.0,0.0
non-virtual thunk to dd::Index_impl::se_private_data,0.0,0.0,0.0
ER_THD_NONCONST,0.0,0.0,0.0
trx_undo_update_rec_get_update,0.0,0.0,0.0
temptable::Block_PSI_track_logical_deallocation,0.0,0.0,0.0
PT_select_stmt::~PT_select_stmt,0.0,0.0,0.0
ib_io_rd-3,0.0,0.0,0.0
log_set_dict_persist_margin,0.0,0.0,0.0
dd::Properties::from_str<unsigned long>,0.0,0.0,0.0
rwsem_down_write_failed,0.0,0.0,0.0
call_rwsem_down_write_failed,0.0,0.0,0.0
Log_files_dict::Const_iterator::operator,0.0,0.0,0.0
Rpl_transaction_ctx::get_sidno,0.0,0.0,0.0
binlog::operator>,0.0,0.0,0.0
fsp_is_checksum_disabled,0.0,0.0,0.0
mb_find_order_for_block,0.0,0.0,0.0
Field_num::val_decimal,0.0,0.0,0.0
Field::reset,0.0,0.0,0.0
ftrace_regs_call,0.0,0.0,0.0
tcp4_gro_receive,0.0,0.0,0.0
ftrace_ops_list_func,0.0,0.0,0.0
inet_gro_receive,0.0,0.0,0.0
dev_gro_receive,0.0,0.0,0.0
que_graph_free_recursive,0.0,0.0,0.0
read_int,0.0,0.0,0.0
has_external_table,0.0,0.0,0.0
"std::_Rb_tree<dd::Primary_id_key, std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Schema>*>, std::_Select1st<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Schema>*> >, std::less<dd::Primary_id_key>, Malloc_allocator<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Schema>*> > >::_M_insert_unique<std::pair<dd::Primary_id_key const, dd::cache::Cache_element<dd::Schema>*> >",0.0,0.0,0.0
"std::_Hashtable<temptable::Indexed_cells, temptable::Indexed_cells, temptable::Allocator<temptable::Indexed_cells, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >, std::__detail::_Identity, temptable::Indexed_cells_equal_to, temptable::Indexed_cells_hash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_find_before_node",0.0,0.0,0.0
std::ios_base::_M_init,0.0,0.0,0.0
"std::basic_stringbuf<char, std::char_traits<char>, ut::allocator<char, ut::detail::allocator_base_pfs<char> > >::_M_sync",0.0,0.0,0.0
_IO_file_overflow@@GLIBC_2.2.5,0.0,0.0,0.0
ftrace_lookup_ip,0.0,0.0,0.0
filemap_check_errors,0.0,0.0,0.0
__skb_gro_checksum_complete,0.0,0.0,0.0
skb_checksum,0.0,0.0,0.0
csum_partial_ext,0.0,0.0,0.0
ip_route_input_slow,0.0,0.0,0.0
thd_tx_is_read_only,0.0,0.0,0.0
my_mb_wc_utf8mb3_thunk,0.0,0.0,0.0
rwsem_down_read_failed,0.0,0.0,0.0
call_rwsem_down_read_failed,0.0,0.0,0.0
Item_func_true::val_int,0.0,0.0,0.0
ip_route_input_noref,0.0,0.0,0.0
fib_table_lookup,0.0,0.0,0.0
FlushHp::adjust,0.0,0.0,0.0
__cxxabiv1::__si_class_type_info::~__si_class_type_info,0.0,0.0,0.0
_IO_do_write@@GLIBC_2.2.5,0.0,0.0,0.0
std::use_facet<std::ctype<char> >@plt,0.0,0.0,0.0
pthread_cond_signal@@GLIBC_2.3.2,0.0,0.0,0.0
dict_index_calc_min_rec_len,0.0,0.0,0.0
ha_innobase::estimate_rows_upper_bound,0.0,0.0,0.0
__localtime_r,0.0,0.0,0.0
"std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::_M_insert_int<long>",0.0,0.0,0.0
sync_array_object_signalled,0.0,0.0,0.0
"std::use_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >@plt",0.0,0.0,0.0
Binlog_cache_storage::open,0.0,0.0,0.0
icmp_rcv,0.0,0.0,0.0
cp_new_stat,0.0,0.0,0.0
__d_lookup_rcu,0.0,0.0,0.0
lookup_fast,0.0,0.0,0.0
sync_array_reserve_cell,0.0,0.0,0.0
icmp_echo,0.0,0.0,0.0
mysql_errno_to_sqlstate,0.0,0.0,0.0
icmp_echo.part.22,0.0,0.0,0.0
icmp_reply.constprop.24,0.0,0.0,0.0
icmp_push_reply,0.0,0.0,0.0
ip_push_pending_frames,0.0,0.0,0.0
ip_send_skb,0.0,0.0,0.0
arch_vma_name,0.0,0.0,0.0
Update_rows_log_event::get_update_rows_event_type,0.0,0.0,0.0
IO_CACHE_binlog_cache_storage::open,0.0,0.0,0.0
memory_full_aggregate_with_reassign,0.0,0.0,0.0
open_cached_file,0.0,0.0,0.0
row_undo_mod,0.0,0.0,0.0
aggregate_all_errors,0.0,0.0,0.0
std::ios_base::_M_dispose_callbacks@plt,0.0,0.0,0.0
__uflow,0.0,0.0,0.0
aggregate_all_statements,0.0,0.0,0.0
sys_fcntl,0.0,0.0,0.0
trx_sys_oldest_trx_no,0.0,0.0,0.0
row_undo_step,0.0,0.0,0.0
upd_node_create,0.0,0.0,0.0
Field_varstring::~Field_varstring,0.0,0.0,0.0
flush_tlb_batched_pending,0.0,0.0,0.0
dd::tables::Indexes::Indexes,0.0,0.0,0.0
fil_count_undo_deleted,0.0,0.0,0.0
undo::Tablespace::needs_truncation,0.0,0.0,0.0
trx_roll_savepoints_free,0.0,0.0,0.0
check_unique_constraint,0.0,0.0,0.0
fil_purge,0.0,0.0,0.0
srv_thread_is_active,0.0,0.0,0.0
ftrace_regs_caller,0.0,0.0,0.0
Encryption::set_key,0.0,0.0,0.0
get_unused_fd_flags,0.0,0.0,0.0
__fd_install,0.0,0.0,0.0
fd_install,0.0,0.0,0.0
ext4_mb_normalize_request,0.0,0.0,0.0
blk_try_merge,0.0,0.0,0.0
log_resize_unused_file,0.0,0.0,0.0
ext4_find_entry,0.0,0.0,0.0
ext4_free_group_clusters,0.0,0.0,0.0
ext4_lookup,0.0,0.0,0.0
lookup_real,0.0,0.0,0.0
__floor_sse41,0.0,0.0,0.0
dd::Properties::from_str<unsigned int>,0.0,0.0,0.0
__bitmap_and,0.0,0.0,0.0
is_uv_system,0.0,0.0,0.0
get_pageblock_flags_group,0.0,0.0,0.0
mem_heap_dup,0.0,0.0,0.0
page_cur_open_on_rnd_user_rec,0.0,0.0,0.0
do_mmap,0.0,0.0,0.0
Log_files_capacity::current_physical_capacity,0.0,0.0,0.0
attempt_merge,0.0,0.0,0.0
blk_attempt_req_merge,0.0,0.0,0.0
dd::String_type_alloc::operator,0.0,0.0,0.0
buf_read_ahead_random,0.0,0.0,0.0
mmap_region,0.0,0.0,0.0
vm_mmap_pgoff,0.0,0.0,0.0
lf_hash_random_match,0.0,0.0,0.0
icu_73::SimpleFilteredSentenceBreakIterator::following,0.0,0.0,0.0
Session_sysvars_tracker::~Session_sysvars_tracker,0.0,0.0,0.0
sys_mmap_pgoff,0.0,0.0,0.0
sys_mmap,0.0,0.0,0.0
__mmap64,0.0,0.0,0.0
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> >, Malloc_allocator<std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> > >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear",0.0,0.0,0.0
ext4_mb_use_best_found,0.0,0.0,0.0
Diagnostics_area::push_warning,0.0,0.0,0.0
Item_field::val_str,0.0,0.0,0.0
Log_file_handle::close,0.0,0.0,0.0
Commit_stage_manager::wait_count_or_timeout,0.0,0.0,0.0
dict_table_copy_types,0.0,0.0,0.0
rec_get_nth_field_offs_old,0.0,0.0,0.0
rec_get_nth_field_old,0.0,0.0,0.0
dblwr::get_encrypted_frame,0.0,0.0,0.0
buf_pool_get_oldest_modification_approx,0.0,0.0,0.0
log_file_header_write,0.0,0.0,0.0
Log_file_handle::~Log_file_handle,0.0,0.0,0.0
__jbd2_log_start_commit,0.0,0.0,0.0
__jbd2_journal_temp_unlink_buffer,0.0,0.0,0.0
finish_wait,0.0,0.0,0.0
ext4_zeroout_es,0.0,0.0,0.0
__kmalloc,0.0,0.0,0.0
hrtimer_cancel,0.0,0.0,0.0
sysret_careful,0.0,0.0,0.0
buf_page_t::is_io_fix_read_as_opposed_to_write,0.0,0.0,0.0
Gtid_state::update_gtids_impl_do_nothing,0.0,0.0,0.0
inode_add_rsv_space,0.0,0.0,0.0
ext4_get_reserved_space,0.0,0.0,0.0
from_kgid,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Spatial_reference_system>,0.0,0.0,0.0
dd::cache::Object_registry::erase_all,0.0,0.0,0.0
strchr@plt,0.0,0.0,0.0
stpcpy@plt,0.0,0.0,0.0
thd_trx_is_auto_commit,0.0,0.0,0.0
btr_cur_del_mark_set_clust_rec,0.0,0.0,0.0
handler::ha_rnd_init,0.0,0.0,0.0
vma_compute_subtree_gap,0.0,0.0,0.0
__vma_adjust,0.0,0.0,0.0
vma_merge,0.0,0.0,0.0
do_brk_flags,0.0,0.0,0.0
sys_brk,0.0,0.0,0.0
__brk,0.0,0.0,0.0
ha_innobase::~ha_innobase,0.0,0.0,0.0
_L_unlock_5271,0.0,0.0,0.0
dblwr::write_complete,0.0,0.0,0.0
ib_io_rd-2,0.0,0.0,0.0
inode_claim_rsv_space,0.0,0.0,0.0
__libc_pread64,0.0,0.0,0.0
Item_field::get_cond_filter_default_probability,0.0,0.0,0.0
row_create_update_node_for_mysql,0.0,0.0,0.0
row_get_prebuilt_update_vector,0.0,0.0,0.0
"std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_realloc_insert<unsigned char* const&>",0.0,0.0,0.0
temptable::Handler::write_row,0.0,0.0,0.0
temptable::Handler::rnd_end,0.0,0.0,0.0
load_balance,0.0,0.0,0.0
llist_add_batch,0.0,0.0,0.0
row_build,0.0,0.0,0.0
row_vers_old_has_index_entry,0.0,0.0,0.0
std::chrono::_V2::steady_clock::now,0.0,0.0,0.0
up_write,0.0,0.0,0.0
fil_space_get_flags,0.0,0.0,0.0
trx_undo_get_next_rec,0.0,0.0,0.0
__strlen_sse2,0.0,0.0,0.0
Cost_model_table::page_read_cost_index,0.0,0.0,0.0
dd::cache::Dictionary_client::Auto_releaser::Auto_releaser,0.0,0.0,0.0
plug_ctx_cmp,0.0,0.0,0.0
"dd::cache::Dictionary_client::acquire_uncommitted<dd::Primary_id_key, dd::Abstract_table>",0.0,0.0,0.0
Gtid_mode::get,0.0,0.0,0.0
thd_tx_isolation,0.0,0.0,0.0
intern_sys_var_ptr,0.0,0.0,0.0
Fil_system::space_acquire,0.0,0.0,0.0
btr_page_get_split_rec_to_right,0.0,0.0,0.0
page_cur_delete_rec,0.0,0.0,0.0
page_delete_rec_list_start,0.0,0.0,0.0
flst_insert_after,0.0,0.0,0.0
__x86_indirect_thunk_r11,0.0,0.0,0.0
std::string::append@plt,0.0,0.0,0.0
std::string::_M_leak_hard@plt,0.0,0.0,0.0
cs::util::ColumnFilterOutboundFunctionalIndexes::is_filter_needed,0.0,0.0,0.0
std::string::find,0.0,0.0,0.0
strconvert,0.0,0.0,0.0
dd::Schema::update_name_key,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Spatial_reference_system> >,0.0,0.0,0.0
virtual thunk to dd::Table_impl::id,0.0,0.0,0.0
Write_rows_log_event::get_general_type_code,0.0,0.0,0.0
dict_index_build_node_ptr,0.0,0.0,0.0
buf_LRU_buf_pool_running_out,0.0,0.0,0.0
"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >",0.0,0.0,0.0
dd::Collection<dd::Index*>::Collection_const_iterator::operator*,0.0,0.0,0.0
dd::tables::Tables::name_collation,0.0,0.0,0.0
dd::cache::Object_registry::create_map<dd::cache::Local_multi_map<dd::Tablespace> >,0.0,0.0,0.0
dd::cache::Dictionary_client::release<dd::Tablespace>,0.0,0.0,0.0
"std::_Rb_tree<dd::Item_name_key, std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*>, std::_Select1st<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*> >, std::less<dd::Item_name_key>, Malloc_allocator<std::pair<dd::Item_name_key const, dd::cache::Cache_element<dd::Schema>*> > >::equal_range",0.0,0.0,0.0
dd::cache::Multi_map_base<dd::Schema>::remove_single_element,0.0,0.0,0.0
mysql_unlock_some_tables,0.0,0.0,0.0
time@plt,0.0,0.0,0.0
strstr@plt,0.0,0.0,0.0
file_read_actor,0.0,0.0,0.0
Arg_comparator::compare_int_signed,0.0,0.0,0.0
pfs_open_table_v1,0.0,0.0,0.0
"temptable::Allocator<temptable::Cursor, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.0,0.0
locksys::Shard_naked_latches_guard::~Shard_naked_latches_guard,0.0,0.0,0.0
srv_active_wake_master_thread_low,0.0,0.0,0.0
Aggregator_simple::endup,0.0,0.0,0.0
Update_rows_log_event::binlog_row_logging_function,0.0,0.0,0.0
__cond_resched,0.0,0.0,0.0
blk_start_plug,0.0,0.0,0.0
Transaction_dependency_tracker::update_max_committed,0.0,0.0,0.0
ext4_validate_block_bitmap,0.0,0.0,0.0
binlog_trx_cache_data::reset,0.0,0.0,0.0
binary_log::Gtid_event::get_commit_group_ticket_length,0.0,0.0,0.0
wait_transaction_locked,0.0,0.0,0.0
