Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1763085058.811730,7990,6,1
2,Payment,1763085058.811742,4201,4,1
1,NewOrder,1763085058.811745,7990,12,1
1,NewOrder,1763085058.811769,7999,7,1
2,Payment,1763085058.811781,4149,9,1
1,NewOrder,1763085058.811785,7922,2,1
1,NewOrder,1763085058.812092,6208,8,1
1,NewOrder,1763085058.814010,5724,10,1
2,Payment,1763085058.814019,4286,14,1
1,NewOrder,1763085058.814022,5710,15,1
1,NewOrder,1763085058.815918,8339,11,1
2,Payment,1763085058.815925,3802,0,1
2,Payment,1763085058.815936,3805,9,1
1,NewOrder,1763085058.815940,8290,13,1
2,Payment,1763085058.815949,3830,4,1
3,OrderStatus,1763085058.816346,771,3,1
4,Delivery,1763085058.817123,13018,3,1
4,Delivery,1763085058.818311,12570,14,1
2,Payment,1763085058.818312,3663,8,1
1,NewOrder,1763085058.819715,10420,2,1
2,Payment,1763085058.819717,4501,1,1
2,Payment,1763085058.819727,4498,6,1
2,Payment,1763085058.819733,4537,0,1
2,Payment,1763085058.819734,4690,5,1
5,StockLevel,1763085058.819734,1436,15,1
1,NewOrder,1763085058.819738,9079,10,1
1,NewOrder,1763085058.819741,10391,12,1
2,Payment,1763085058.819747,4459,9,1
1,NewOrder,1763085058.819773,10361,7,1
1,NewOrder,1763085058.819781,9045,4,1
1,NewOrder,1763085058.821176,8955,15,1
2,Payment,1763085058.821981,6835,8,1
2,Payment,1763085058.824213,15425,9,1
2,Payment,1763085058.824224,15413,1,1
2,Payment,1763085058.824230,15395,6,1
2,Payment,1763085058.824236,15424,13,1
2,Payment,1763085058.824263,15347,11,1
1,NewOrder,1763085058.824277,19739,0,1
1,NewOrder,1763085058.824431,17583,5,1
2,Payment,1763085058.828822,10881,10,1
1,NewOrder,1763085058.828823,10924,8,1
2,Payment,1763085058.828831,10800,4,1
1,NewOrder,1763085058.830137,11851,12,1
2,Payment,1763085058.830138,9501,15,1
1,NewOrder,1763085058.830140,11853,7,1
4,Delivery,1763085058.830141,13846,2,1
1,NewOrder,1763085058.830146,11853,3,1
2,Payment,1763085058.830887,8738,14,1
2,Payment,1763085058.839616,4408,11,1
1,NewOrder,1763085058.839640,6462,14,1
2,Payment,1763085058.839641,4388,6,1
2,Payment,1763085058.839642,4425,4,1
2,Payment,1763085058.839643,4388,15,1
1,NewOrder,1763085058.839645,8862,9,1
1,NewOrder,1763085058.839646,6747,1,1
1,NewOrder,1763085058.839664,8840,13,1
4,Delivery,1763085058.839709,19149,10,1
1,NewOrder,1763085058.839751,8747,8,1
1,NewOrder,1763085058.841993,10898,12,1
4,Delivery,1763085058.842005,16863,3,1
2,Payment,1763085058.842006,4088,7,1
1,NewOrder,1763085058.842018,8815,5,1
2,Payment,1763085058.843993,4508,2,1
1,NewOrder,1763085058.844022,6913,0,1
2,Payment,1763085058.844029,4508,11,1
4,Delivery,1763085058.844034,17607,15,1
4,Delivery,1763085058.844036,17609,6,1
1,NewOrder,1763085058.844073,6780,4,1
1,NewOrder,1763085058.846100,9279,7,1
1,NewOrder,1763085058.846109,12741,14,1
1,NewOrder,1763085058.846399,6493,1,1
1,NewOrder,1763085058.848504,10367,8,1
2,Payment,1763085058.848507,4611,2,1
2,Payment,1763085058.848510,4380,13,1
2,Payment,1763085058.848513,4386,9,1
1,NewOrder,1763085058.848541,10329,11,1
2,Payment,1763085058.850839,4508,5,1
1,NewOrder,1763085058.850860,10786,4,1
2,Payment,1763085058.850940,4396,0,1
2,Payment,1763085058.852897,5965,13,1
4,Delivery,1763085058.852898,15932,12,1
1,NewOrder,1763085058.852900,8774,1,1
1,NewOrder,1763085058.852905,8752,9,1
2,Payment,1763085058.853124,5745,2,1
2,Payment,1763085058.855343,6316,0,1
3,OrderStatus,1763085058.855353,719,5,1
4,Delivery,1763085058.855386,16060,7,1
1,NewOrder,1763085058.856077,8365,5,1
5,StockLevel,1763085058.858856,1552,14,1
2,Payment,1763085058.858865,5586,10,1
1,NewOrder,1763085058.858867,9956,13,1
2,Payment,1763085058.858875,5579,3,1
3,OrderStatus,1763085058.858875,750,11,1
1,NewOrder,1763085058.858876,9943,2,1
1,NewOrder,1763085058.858878,12558,8,1
1,NewOrder,1763085058.859638,11807,11,1
2,Payment,1763085058.860413,4040,14,1
2,Payment,1763085058.861648,7192,15,1
2,Payment,1763085058.861652,7179,6,1
2,Payment,1763085058.861652,7169,4,1
5,StockLevel,1763085058.861660,1440,9,1
2,Payment,1763085058.861665,7151,0,1
4,Delivery,1763085058.861680,13859,1,1
2,Payment,1763085058.863106,5720,9,1
2,Payment,1763085058.864449,7009,5,1
1,NewOrder,1763085058.864454,7018,10,1
2,Payment,1763085058.864459,6977,14,1
2,Payment,1763085058.864460,6993,3,1
1,NewOrder,1763085058.868822,8865,0,1
1,NewOrder,1763085058.868826,11388,2,1
1,NewOrder,1763085058.868828,8850,4,1
1,NewOrder,1763085058.868829,11380,13,1
1,NewOrder,1763085058.868833,11369,9,1
1,NewOrder,1763085058.868836,8827,12,1
1,NewOrder,1763085058.868836,16842,6,1
2,Payment,1763085058.868846,4317,15,1
1,NewOrder,1763085058.871442,11245,14,1
2,Payment,1763085058.871444,4008,8,1
1,NewOrder,1763085058.871452,8801,11,1
1,NewOrder,1763085058.871452,8757,7,1
1,NewOrder,1763085058.871458,8764,3,1
2,Payment,1763085058.871463,4001,5,1
1,NewOrder,1763085058.871478,6204,10,1
1,NewOrder,1763085058.873169,9518,15,1
2,Payment,1763085058.875458,4764,8,1
4,Delivery,1763085058.875471,14561,5,1
1,NewOrder,1763085058.875545,7168,1,1
2,Payment,1763085058.877670,5015,12,1
2,Payment,1763085058.877684,5020,4,1
2,Payment,1763085058.877687,5015,10,1
2,Payment,1763085058.877693,4987,0,1
2,Payment,1763085058.880208,5460,9,1
1,NewOrder,1763085058.880215,7676,13,1
1,NewOrder,1763085058.880216,9794,7,1
4,Delivery,1763085058.880218,15003,2,1
2,Payment,1763085058.880229,5433,3,1
2,Payment,1763085058.880229,5439,8,1
2,Payment,1763085058.880260,5394,11,1
2,Payment,1763085058.882686,5239,0,1
2,Payment,1763085058.882692,5191,12,1
2,Payment,1763085058.882693,5305,14,1
2,Payment,1763085058.882695,5185,15,1
1,NewOrder,1763085058.882709,5257,10,1
1,NewOrder,1763085058.882711,7308,4,1
4,Delivery,1763085058.882716,14453,1,1
2,Payment,1763085058.885660,4356,11,1
1,NewOrder,1763085058.885669,9561,3,1
1,NewOrder,1763085058.885673,6693,8,1
1,NewOrder,1763085058.885673,11488,9,1
2,Payment,1763085058.885682,4350,6,1
2,Payment,1763085058.887887,4349,15,1
4,Delivery,1763085058.887890,430917,12,1
2,Payment,1763085058.887897,4369,13,1
5,StockLevel,1763085058.887930,1440,0,1
2,Payment,1763085058.887970,4466,10,1
2,Payment,1763085058.887999,4287,14,1
2,Payment,1763085058.889375,5827,0,1
4,Delivery,1763085058.890016,428846,7,1
1,NewOrder,1763085058.890022,421812,11,1
2,Payment,1763085058.890024,5205,4,1
2,Payment,1763085058.890038,5192,5,1
2,Payment,1763085058.890039,5207,6,1
2,Payment,1763085058.892242,4907,15,1
1,NewOrder,1763085058.892272,419597,13,1
2,Payment,1763085058.892293,4858,14,1
2,Payment,1763085058.892372,4792,8,1
2,Payment,1763085058.892441,7106,10,1
1,NewOrder,1763085058.895208,418727,0,1
1,NewOrder,1763085058.895227,418652,2,1
2,Payment,1763085058.895233,416640,5,1
3,OrderStatus,1763085058.895237,816,3,1
1,NewOrder,1763085058.895237,418631,4,1
5,StockLevel,1763085058.895249,1042,6,1
2,Payment,1763085058.896058,415795,3,1
2,Payment,1763085058.896297,415532,6,1
2,Payment,1763085058.897153,416722,15,1
2,Payment,1763085058.897155,416737,14,1
1,NewOrder,1763085058.897167,421658,9,1
2,Payment,1763085058.897169,416689,8,1
1,NewOrder,1763085058.897174,423531,1,1
2,Payment,1763085058.899552,419261,10,1
1,NewOrder,1763085059.311843,8897,11,1
1,NewOrder,1763085059.311845,8885,6,1
2,Payment,1763085059.311859,6982,3,1
1,NewOrder,1763085059.311876,8855,13,1
1,NewOrder,1763085059.311879,8836,5,1
1,NewOrder,1763085059.313865,11361,8,1
2,Payment,1763085059.313874,6832,4,1
1,NewOrder,1763085059.313882,11349,15,1
4,Delivery,1763085059.313886,14969,2,1
5,StockLevel,1763085059.313908,1437,14,1
2,Payment,1763085059.313938,6781,0,1
2,Payment,1763085059.315351,5402,14,1
5,StockLevel,1763085059.318816,1005,12,1
1,NewOrder,1763085059.318818,22332,10,1
4,Delivery,1763085059.318832,14173,9,1
1,NewOrder,1763085059.318848,10014,3,1
2,Payment,1763085059.318864,6355,7,1
1,NewOrder,1763085059.319827,9032,12,1
1,NewOrder,1763085059.320711,8211,1,1
4,Delivery,1763085059.320712,14294,4,1
1,NewOrder,1763085059.320723,10065,5,1
2,Payment,1763085059.320726,4520,0,1
1,NewOrder,1763085059.320736,20389,6,1
2,Payment,1763085059.320737,4500,13,1
2,Payment,1763085059.320743,4523,11,1
3,OrderStatus,1763085059.320756,950,14,1
3,OrderStatus,1763085059.321712,862,14,1
2,Payment,1763085059.322579,6268,14,1
1,NewOrder,1763085059.325226,15934,7,1
1,NewOrder,1763085059.325232,15915,8,1
1,NewOrder,1763085059.325237,15914,15,1
2,Payment,1763085059.325241,5554,13,1
2,Payment,1763085059.325252,5569,0,1
2,Payment,1763085059.325271,5526,11,1
4,Delivery,1763085059.328852,12707,14,1
2,Payment,1763085059.328861,4131,2,1
2,Payment,1763085059.328865,12247,12,1
1,NewOrder,1763085059.328867,12293,3,1
2,Payment,1763085059.328926,4066,1,1
2,Payment,1763085059.330794,4179,5,1
2,Payment,1763085059.330800,4153,13,1
2,Payment,1763085059.330802,4191,11,1
2,Payment,1763085059.330826,10306,0,1
3,OrderStatus,1763085059.332998,697,1,1
1,NewOrder,1763085059.332999,8148,2,1
1,NewOrder,1763085059.333010,8109,9,1
2,Payment,1763085059.333700,5225,1,1
2,Payment,1763085059.334960,6154,13,1
2,Payment,1763085059.334978,6134,5,1
1,NewOrder,1763085059.334999,8997,11,1
2,Payment,1763085059.335012,6144,4,1
1,NewOrder,1763085059.338930,10009,1,1
2,Payment,1763085059.341119,7842,12,1
1,NewOrder,1763085059.341120,11997,5,1
2,Payment,1763085059.341121,7853,13,1
5,StockLevel,1763085059.341123,1534,9,1
2,Payment,1763085059.341128,7833,6,1
1,NewOrder,1763085059.341139,11978,0,1
1,NewOrder,1763085059.341153,11949,8,1
2,Payment,1763085059.341153,7864,2,1
2,Payment,1763085059.341155,7804,15,1
2,Payment,1763085059.341156,7784,10,1
4,Delivery,1763085059.341161,14245,4,1
2,Payment,1763085059.341166,7802,7,1
2,Payment,1763085059.341166,7815,3,1
1,NewOrder,1763085059.341566,11546,14,1
1,NewOrder,1763085059.342663,10449,9,1
2,Payment,1763085059.344002,9098,11,1
2,Payment,1763085059.348945,6449,1,1
2,Payment,1763085059.348946,6444,10,1
1,NewOrder,1763085059.348964,10450,15,1
2,Payment,1763085059.348965,6430,6,1
3,OrderStatus,1763085059.348967,792,12,1
1,NewOrder,1763085059.348973,10492,7,1
2,Payment,1763085059.348979,6417,13,1
2,Payment,1763085059.348988,6432,3,1
1,NewOrder,1763085059.349020,10397,2,1
2,Payment,1763085059.349764,5634,12,1
1,NewOrder,1763085059.353107,9081,11,1
4,Delivery,1763085059.353108,17224,8,1
1,NewOrder,1763085059.353115,10265,9,1
2,Payment,1763085059.353117,6302,14,1
2,Payment,1763085059.353124,6278,0,1
1,NewOrder,1763085059.353125,10257,5,1
1,NewOrder,1763085059.355397,7993,10,1
2,Payment,1763085059.355401,6691,1,1
2,Payment,1763085059.355402,6693,6,1
2,Payment,1763085059.355403,6853,13,1
2,Payment,1763085059.355403,6672,12,1
1,NewOrder,1763085059.355412,7990,4,1
3,OrderStatus,1763085059.355424,852,3,1
1,NewOrder,1763085059.356282,7104,3,1
1,NewOrder,1763085059.359409,6090,0,1
1,NewOrder,1763085059.359420,10942,15,1
1,NewOrder,1763085059.359422,6099,2,1
3,OrderStatus,1763085059.359425,1088,14,1
1,NewOrder,1763085059.359467,10878,7,1
4,Delivery,1763085059.360519,14352,14,1
1,NewOrder,1763085059.362081,10409,12,1
1,NewOrder,1763085059.362095,10377,1,1
2,Payment,1763085059.362101,8233,6,1
1,NewOrder,1763085059.362193,10315,11,1
2,Payment,1763085059.362262,8073,13,1
2,Payment,1763085059.363386,6959,9,1
2,Payment,1763085059.363388,6956,5,1
2,Payment,1763085059.363393,6966,3,1
1,NewOrder,1763085059.363395,9090,10,1
2,Payment,1763085059.363408,6945,4,1
1,NewOrder,1763085059.365504,6981,0,1
2,Payment,1763085059.365529,6946,2,1
1,NewOrder,1763085059.370338,15648,8,1
1,NewOrder,1763085059.370340,15657,6,1
1,NewOrder,1763085059.370340,15657,13,1
2,Payment,1763085059.370351,4440,5,1
2,Payment,1763085059.370351,4995,9,1
2,Payment,1763085059.370353,4705,7,1
2,Payment,1763085059.370361,15624,4,1
1,NewOrder,1763085059.370361,15648,3,1
2,Payment,1763085059.370367,4459,15,1
1,NewOrder,1763085059.372479,13539,1,1
2,Payment,1763085059.372480,13503,2,1
2,Payment,1763085059.372490,13509,0,1
5,StockLevel,1763085059.372492,1234,10,1
1,NewOrder,1763085059.372493,13508,12,1
1,NewOrder,1763085059.372513,13504,11,1
2,Payment,1763085059.373732,12273,10,1
1,NewOrder,1763085059.374797,11272,5,1
1,NewOrder,1763085059.374832,11179,15,1
1,NewOrder,1763085059.374872,11184,14,1
1,NewOrder,1763085059.375063,10954,7,1
5,StockLevel,1763085059.375352,1383,9,1
2,Payment,1763085059.376740,9276,9,1
2,Payment,1763085059.385990,20938,2,1
2,Payment,1763085059.385992,20925,4,1
1,NewOrder,1763085059.385994,20916,8,1
1,NewOrder,1763085059.386004,20905,13,1
1,NewOrder,1763085059.386004,20914,6,1
2,Payment,1763085059.386005,20900,0,1
2,Payment,1763085059.386007,20886,12,1
2,Payment,1763085059.386008,20894,10,1
1,NewOrder,1763085059.386013,20884,3,1
1,NewOrder,1763085059.386019,20928,15,1
1,NewOrder,1763085059.386020,20902,9,1
1,NewOrder,1763085059.386021,20889,7,1
2,Payment,1763085059.386024,20872,11,1
2,Payment,1763085059.386024,20886,1,1
2,Payment,1763085059.386059,20844,14,1
2,Payment,1763085059.386072,20826,5,1
2,Payment,1763085059.406902,3819,11,1
1,NewOrder,1763085059.406902,10671,12,1
2,Payment,1763085059.406905,3819,3,1
1,NewOrder,1763085059.406905,10665,5,1
2,Payment,1763085059.406910,5752,10,1
2,Payment,1763085059.406910,5784,14,1
1,NewOrder,1763085059.406910,8677,0,1
1,NewOrder,1763085059.406915,10673,13,1
2,Payment,1763085059.406916,3819,1,1
1,NewOrder,1763085059.406916,8663,7,1
5,StockLevel,1763085059.406918,1528,8,1
1,NewOrder,1763085059.406920,10666,4,1
2,Payment,1763085059.406923,6114,6,1
2,Payment,1763085059.406925,5765,9,1
2,Payment,1763085059.406935,5743,2,1
1,NewOrder,1763085059.406949,8642,15,1
1,NewOrder,1763085059.408452,7135,8,1
1,NewOrder,1763085059.410726,6860,11,1
1,NewOrder,1763085059.410729,10831,3,1
1,NewOrder,1763085059.410741,8872,1,1
1,NewOrder,1763085059.412668,6957,10,1
1,NewOrder,1763085059.412684,6938,2,1
2,Payment,1763085059.412697,4886,9,1
2,Payment,1763085059.412708,4895,14,1
2,Payment,1763085059.413043,4551,6,1
3,OrderStatus,1763085059.415585,662,7,1
1,NewOrder,1763085059.415593,5984,8,1
1,NewOrder,1763085059.415594,8782,0,1
2,Payment,1763085059.415598,4024,15,1
1,NewOrder,1763085059.416253,8006,7,1
2,Payment,1763085059.417575,4001,5,1
1,NewOrder,1763085059.417579,13264,12,1
2,Payment,1763085059.417590,3982,9,1
2,Payment,1763085059.417591,3988,13,1
2,Payment,1763085059.417592,3994,4,1
1,NewOrder,1763085059.417593,11229,11,1
2,Payment,1763085059.417601,3959,6,1
2,Payment,1763085059.417616,3950,14,1
2,Payment,1763085059.419619,4737,1,1
2,Payment,1763085059.419636,4723,15,1
1,NewOrder,1763085059.419636,9199,2,1
2,Payment,1763085059.419637,4685,10,1
1,NewOrder,1763085059.421565,9300,3,1
2,Payment,1763085059.421566,7253,6,1
5,StockLevel,1763085059.421572,1046,14,1
1,NewOrder,1763085059.421577,9273,9,1
1,NewOrder,1763085059.421583,9261,5,1
1,NewOrder,1763085059.421583,11460,13,1
2,Payment,1763085059.421584,7238,8,1
1,NewOrder,1763085059.421592,9281,4,1
1,NewOrder,1763085059.422625,8269,14,1
2,Payment,1763085059.424265,6585,7,1
2,Payment,1763085059.424335,6629,10,1
2,Payment,1763085059.424362,6486,1,1
1,NewOrder,1763085059.424362,6528,15,1
1,NewOrder,1763085059.424381,8672,0,1
1,NewOrder,1763085059.428828,6366,8,1
1,NewOrder,1763085059.428828,8909,6,1
3,OrderStatus,1763085059.428828,715,11,1
1,NewOrder,1763085059.428840,6336,2,1
3,OrderStatus,1763085059.429548,728,11,1
2,Payment,1763085059.430279,4875,11,1
2,Payment,1763085059.430849,6748,12,1
4,Delivery,1763085059.430850,15452,5,1
4,Delivery,1763085059.430854,13405,1,1
1,NewOrder,1763085059.430856,9362,9,1
4,Delivery,1763085059.430856,15424,7,1
2,Payment,1763085059.430870,4317,3,1
1,NewOrder,1763085059.430877,9189,4,1
2,Payment,1763085059.430893,4277,15,1
1,NewOrder,1763085059.430898,11208,14,1
1,NewOrder,1763085059.430971,6704,10,1
4,Delivery,1763085059.433049,17235,13,1
2,Payment,1763085059.433059,4610,0,1
2,Payment,1763085059.435159,4907,11,1
1,NewOrder,1763085059.435175,7669,15,1
1,NewOrder,1763085059.435182,9058,2,1
1,NewOrder,1763085059.435190,11103,3,1
1,NewOrder,1763085059.435200,9052,8,1
1,NewOrder,1763085059.437604,8690,12,1
2,Payment,1763085059.437675,4398,0,1
1,NewOrder,1763085059.437681,12610,10,1
4,Delivery,1763085059.437743,14614,6,1
2,Payment,1763085059.440072,4179,4,1
4,Delivery,1763085059.440074,14356,11,1
1,NewOrder,1763085059.440224,12117,9,1
1,NewOrder,1763085059.442079,10259,0,1
2,Payment,1763085059.442113,4176,14,1
2,Payment,1763085059.442851,3451,15,1
1,NewOrder,1763085059.444247,8313,2,1
2,Payment,1763085059.444258,6038,8,1
5,StockLevel,1763085059.444259,1412,4,1
2,Payment,1763085059.444262,6021,1,1
2,Payment,1763085059.445676,6656,4,1
2,Payment,1763085059.446286,6060,7,1
1,NewOrder,1763085059.446297,8128,14,1
1,NewOrder,1763085059.446299,10293,12,1
1,NewOrder,1763085059.446300,8119,3,1
1,NewOrder,1763085059.446307,6067,5,1
1,NewOrder,1763085059.446308,6037,15,1
1,NewOrder,1763085059.450288,8234,1,1
1,NewOrder,1763085059.450290,6297,13,1
1,NewOrder,1763085059.450298,6305,10,1
1,NewOrder,1763085059.450302,8232,8,1
2,Payment,1763085059.452338,4260,4,1
1,NewOrder,1763085059.452345,8612,0,1
2,Payment,1763085059.452347,4250,9,1
2,Payment,1763085059.452349,4253,7,1
2,Payment,1763085059.452352,4262,15,1
2,Payment,1763085059.452363,4257,6,1
1,NewOrder,1763085059.452380,9997,5,1
2,Payment,1763085059.452567,4073,2,1
2,Payment,1763085059.454426,4114,3,1
1,NewOrder,1763085059.454430,6522,14,1
2,Payment,1763085059.454435,4094,11,1
1,NewOrder,1763085059.456592,10059,13,1
1,NewOrder,1763085059.456598,5775,12,1
1,NewOrder,1763085059.456603,8109,9,1
1,NewOrder,1763085059.456603,5762,4,1
1,NewOrder,1763085059.456608,7951,10,1
4,Delivery,1763085059.456610,16287,7,1
2,Payment,1763085059.456620,4337,15,1
2,Payment,1763085059.456622,4336,6,1
1,NewOrder,1763085059.456644,7911,2,1
1,NewOrder,1763085059.458527,10237,1,1
2,Payment,1763085059.458535,3828,11,1
2,Payment,1763085059.458540,3822,8,1
2,Payment,1763085059.458546,3846,3,1
1,NewOrder,1763085059.460958,7849,14,1
2,Payment,1763085059.460963,5675,0,1
1,NewOrder,1763085059.460963,7810,15,1
2,Payment,1763085059.460964,3739,6,1
1,NewOrder,1763085059.462367,8501,8,1
2,Payment,1763085059.462369,4587,11,1
1,NewOrder,1763085059.462369,8491,4,1
1,NewOrder,1763085059.462379,8493,12,1
2,Payment,1763085059.462384,4268,5,1
2,Payment,1763085059.462398,4258,3,1
2,Payment,1763085059.464560,4223,2,1
1,NewOrder,1763085059.464566,8321,10,1
3,OrderStatus,1763085059.464709,816,6,1
1,NewOrder,1763085059.464717,10585,9,1
1,NewOrder,1763085059.465531,7382,6,1
2,Payment,1763085059.466645,4234,0,1
2,Payment,1763085059.466658,4210,5,1
3,OrderStatus,1763085059.466658,985,13,1
1,NewOrder,1763085059.466662,8554,3,1
1,NewOrder,1763085059.466962,8292,11,1
2,Payment,1763085059.467650,5247,13,1
2,Payment,1763085059.468771,4148,1,1
1,NewOrder,1763085059.468779,10673,15,1
1,NewOrder,1763085059.468789,10653,2,1
1,NewOrder,1763085059.468817,6445,14,1
4,Delivery,1763085059.470865,18630,4,1
2,Payment,1763085059.470873,4297,5,1
2,Payment,1763085059.470875,4318,8,1
2,Payment,1763085059.470878,4316,12,1
2,Payment,1763085059.470884,4297,0,1
1,NewOrder,1763085059.472892,9114,10,1
4,Delivery,1763085059.472903,16628,13,1
4,Delivery,1763085059.472903,16594,7,1
3,OrderStatus,1763085059.472919,798,6,1
2,Payment,1763085059.472925,6507,1,1
1,NewOrder,1763085059.473722,8248,6,1
2,Payment,1763085059.475176,6782,5,1
1,NewOrder,1763085059.475187,10429,0,1
2,Payment,1763085059.475199,6838,8,1
2,Payment,1763085059.475208,6890,12,1
2,Payment,1763085059.475221,6737,3,1
2,Payment,1763085059.475260,6700,11,1
2,Payment,1763085059.475268,6682,14,1
2,Payment,1763085059.475304,6670,9,1
1,NewOrder,1763085059.479437,10081,1,1
1,NewOrder,1763085059.479448,12049,2,1
5,StockLevel,1763085059.479457,1100,15,1
3,OrderStatus,1763085059.480563,605,15,1
1,NewOrder,1763085059.481173,10333,15,1
3,OrderStatus,1763085059.481957,721,14,1
3,OrderStatus,1763085059.481965,606,3,1
2,Payment,1763085059.481966,7521,5,1
1,NewOrder,1763085059.481968,9541,11,1
3,OrderStatus,1763085059.481974,946,6,1
1,NewOrder,1763085059.481977,9626,9,1
3,OrderStatus,1763085059.482008,2311,10,1
1,NewOrder,1763085059.482043,11473,8,1
1,NewOrder,1763085059.482103,9405,12,1
2,Payment,1763085059.482576,6911,3,1
2,Payment,1763085059.482682,6817,14,1
2,Payment,1763085059.482926,6764,6,1
2,Payment,1763085059.484324,7166,10,1
1,NewOrder,1763085059.485621,13823,0,1
1,NewOrder,1763085059.489494,12071,5,1
3,OrderStatus,1763085059.489494,843,3,1
1,NewOrder,1763085059.489503,12098,4,1
1,NewOrder,1763085059.489503,12097,7,1
1,NewOrder,1763085059.489507,12078,14,1
1,NewOrder,1763085059.489522,12100,1,1
1,NewOrder,1763085059.489536,12098,13,1
2,Payment,1763085059.489696,4204,6,1
4,Delivery,1763085059.490342,16490,3,1
1,NewOrder,1763085059.491496,10146,10,1
1,NewOrder,1763085059.491503,10102,2,1
1,NewOrder,1763085059.491513,10078,15,1
1,NewOrder,1763085059.491516,10093,12,1
2,Payment,1763085059.491516,7933,11,1
2,Payment,1763085059.491609,7860,9,1
2,Payment,1763085059.493522,8062,8,1
2,Payment,1763085059.493906,7693,6,1
2,Payment,1763085059.499451,4663,0,1
1,NewOrder,1763085059.499455,9499,11,1
2,Payment,1763085059.499475,4645,9,1
2,Payment,1763085059.501570,5258,5,1
1,NewOrder,1763085059.501590,7368,8,1
4,Delivery,1763085059.501591,16792,14,1
1,NewOrder,1763085059.501597,7355,15,1
